Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
63000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.6,44,Savinjska
102500,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,50.4,45.2,Gorenjska
211000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,87,82.8,Osrednjeslovenska
180000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69,63.5,Osrednjeslovenska
118000,1962,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,119.5,102,Pomurska
32000,1850,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,66.1,41.8,Savinjska
65000,1956,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.9,64.8,Obalno-kraška
83200,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,58.4,54.4,Savinjska
71000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.5,48,Goriška
38600,1840,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44,35.6,Savinjska
38600,1840,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44,35.6,Savinjska
59000,1952,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,73.9,58.6,Posavska
205000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,103.3,103.3,Osrednjeslovenska
195000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,121.4,66.8,Savinjska
32000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.1,38.1,Jugovzhodna Slovenija
160000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,94.3,76.4,Obalno-kraška
65000,1935,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,53.9,53.9,Koroška
92000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.1,62.4,Podravska
8822.59,1978,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,8,262.4,149.8,Zasavska
35000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.3,42.2,Zasavska
87284,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,23.3,23.3,Obalno-kraška
41000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.8,38.8,Zasavska
310000,1955,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,257,114,Osrednjeslovenska
195000,1993,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.7,60.9,Osrednjeslovenska
75000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,100.3,54.1,Goriška
45000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.6,21.8,Savinjska
80000,1951,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,81.5,56.5,Gorenjska
127500,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62,57.8,Osrednjeslovenska
39000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39,37.7,Zasavska
33500,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.2,37,Zasavska
70500,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,49.1,40.4,Gorenjska
150000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,72.8,67.9,Osrednjeslovenska
63000,1969,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.7,54,Podravska
60000,1948,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,85,62.1,Podravska
106300,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,77.4,60,Obalno-kraška
107500,1940,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39,37.2,Osrednjeslovenska
47000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,52.3,52.3,Zasavska
430000,2005,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,131.5,80,Osrednjeslovenska
80000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.4,37.4,Osrednjeslovenska
155000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.3,47.7,Osrednjeslovenska
90000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,88.7,85.7,Gorenjska
51553.99,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.1,31.5,Podravska
45000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.8,36.4,Podravska
73000,1895,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,77.3,64.5,Podravska
79100,2002,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,63.6,58.8,Primorsko-notranjska
160000,1948,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.3,54.3,Osrednjeslovenska
48060,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56,51.2,Pomurska
75000,1949,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.3,70.3,Podravska
55000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,46.5,42.9,Savinjska
83000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,86.4,73,Savinjska
58000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.3,42.5,Jugovzhodna Slovenija
70000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,53.3,36.9,Obalno-kraška
70000,1400,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38,31.6,Osrednjeslovenska
112000,1964,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,208.4,108.6,Zasavska
20000,1978,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,133.9,62.5,Podravska
53000,1951,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.6,35.8,Podravska
92000,1993,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,226.9,68.1,Pomurska
507,1750,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,49.8,25,Savinjska
96600,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,70.5,63.5,Jugovzhodna Slovenija
335000,2012,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.2,84.5,Gorenjska
40000,1800,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,93.2,66,Jugovzhodna Slovenija
107000,1985,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,244,140.6,Jugovzhodna Slovenija
50000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,118.1,115.6,Jugovzhodna Slovenija
54000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.4,55.3,Jugovzhodna Slovenija
95000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.4,66.7,Savinjska
225000,1993,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,419.5,194.8,Obalno-kraška
169000,1998,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,246.2,70.4,Jugovzhodna Slovenija
148000,2005,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,95.8,60.6,Osrednjeslovenska
54000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.8,52.5,Savinjska
105000,1985,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.8,29.6,Osrednjeslovenska
97000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.2,60.9,Podravska
200000,2008,NA,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,2,274,139.6,Obalno-kraška
264000,1986,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,231,166.4,Osrednjeslovenska
78659.48,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.5,80.5,Primorsko-notranjska
67000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30,24,Osrednjeslovenska
153500,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,97,74.2,Gorenjska
239000,1978,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,264,211.2,Osrednjeslovenska
9000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,62.4,49.9,Podravska
210000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,94.7,77.3,Obalno-kraška
135000,2010,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,125.3,114.1,Savinjska
39500,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.9,40.2,Zasavska
35000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.3,25.6,Primorsko-notranjska
70000,1957,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.2,62.9,Jugovzhodna Slovenija
110000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.7,62.4,Goriška
180000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,46.1,40.1,Osrednjeslovenska
53500,1956,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.2,39.2,Podravska
64000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.6,32.6,Gorenjska
43000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47,39.1,Koroška
70000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.8,52.8,Primorsko-notranjska
43000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.7,30.7,Primorsko-notranjska
57000,1950,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.3,44.1,Koroška
43500,1968,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.2,52.3,Koroška
175000,1911,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,200.4,140,Obalno-kraška
9000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,56.4,34,Osrednjeslovenska
92000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.7,52,Goriška
120000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,142.6,63.3,Osrednjeslovenska
65000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.5,49.2,Gorenjska
235000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,138.1,85.2,Obalno-kraška
195000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,153.9,109.3,Savinjska
63371,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,197,104,Savinjska
42000,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.7,36.3,Gorenjska
195000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,79.6,61,Osrednjeslovenska
55000,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.1,23.8,Jugovzhodna Slovenija
47000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.9,37,Posavska
190000,1971,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.7,73.5,Osrednjeslovenska
97000,1991,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.3,26.6,Obalno-kraška
32415,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,34.1,30.5,Posavska
450000,2016,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,108.6,85.3,Osrednjeslovenska
410000,1624,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,122.5,119.5,Osrednjeslovenska
120000,1985,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.7,57.5,Goriška
104000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.5,26.4,Osrednjeslovenska
203000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.8,67.3,Osrednjeslovenska
220000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,94,82.2,Osrednjeslovenska
51000,1890,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Gorenjska
71000,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.9,26,Osrednjeslovenska
11000,1500,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33.4,30.8,Gorenjska
6000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.4,50.5,Gorenjska
99000,1950,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81.4,72.6,Savinjska
62000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.2,38.8,Osrednjeslovenska
200000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,44,40.9,Osrednjeslovenska
57500,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.9,37.7,Zasavska
110000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,42.8,36.4,Osrednjeslovenska
20000,1904,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,122.2,66.2,Gorenjska
20000,1904,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,46.4,41.9,Gorenjska
20000,1904,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81.8,41.5,Gorenjska
87000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.4,54.4,Goriška
62000,1979,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.2,56.4,Jugovzhodna Slovenija
63900,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.9,37.2,Savinjska
70000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,55,47.7,Gorenjska
62000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24.2,23,Osrednjeslovenska
86000,1968,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24.6,24.6,Osrednjeslovenska
91000,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,68.3,66.5,Savinjska
80000,1981,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,94.7,59,Zasavska
225000,1922,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,6,124.5,107.4,Osrednjeslovenska
105000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,30.9,Osrednjeslovenska
160000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,154.8,61.3,Osrednjeslovenska
45000,1945,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,100.8,70.8,Pomurska
115000,1958,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.7,39.2,Osrednjeslovenska
116000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.9,39.4,Osrednjeslovenska
160000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,57.5,53,Osrednjeslovenska
75000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.7,17.6,Osrednjeslovenska
75000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.3,28.4,Osrednjeslovenska
120000,1952,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,89.8,68.2,Goriška
170000,1972,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,163.4,83,Osrednjeslovenska
115000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,85.3,76.8,Goriška
1985000,1936,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,499.5,332,Osrednjeslovenska
85000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,46.1,32.4,Osrednjeslovenska
160000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.7,58.2,Osrednjeslovenska
100000,1906,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.7,38.1,Osrednjeslovenska
144000,2002,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,8,268.6,125.9,Osrednjeslovenska
120000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,214.1,96.4,Osrednjeslovenska
80000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.2,60.1,Osrednjeslovenska
131500,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,105.8,98.3,Podravska
45000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,42.3,39,Zasavska
56000,1971,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.1,55.3,Zasavska
65000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.8,57.9,Savinjska
64000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,172.7,66.3,Zasavska
80000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.3,41.8,Jugovzhodna Slovenija
230000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.7,63.9,Osrednjeslovenska
114000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.4,37.3,Osrednjeslovenska
10000,1850,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,61,61,Obalno-kraška
68000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,66.2,58.4,Koroška
119500,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.9,36.4,Osrednjeslovenska
32000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.9,40.3,Podravska
10000,1920,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,149,119,Podravska
30000,1936,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,88.6,82.6,Osrednjeslovenska
57000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24.2,24.2,Goriška
37000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,31.5,24,Gorenjska
62000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.6,57.4,Koroška
13000,1700,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,173.4,89.4,Koroška
25000,1950,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,50.7,45.3,Jugovzhodna Slovenija
114500,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,68.7,60.7,Obalno-kraška
155000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.9,57.7,Obalno-kraška
63841.5,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,58.7,Osrednjeslovenska
268685.79,2013,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,117.2,103.8,Gorenjska
