Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
95000,1954,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,73.5,55.9,Gorenjska
95000,1954,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.9,48,Gorenjska
95000,1954,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,73,54.6,Gorenjska
74000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,102.3,77.1,Savinjska
45000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,72,33.2,Gorenjska
45000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,118,35,Gorenjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,113.2,88.5,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.6,44.9,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,4.7,4.7,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,16.6,16.6,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,23,14.5,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.5,44.6,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.7,50.2,Savinjska
25000,1870,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,148.4,103.4,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.2,50.4,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,53.7,43.5,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,85.5,77,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58,58,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.6,61.9,Savinjska
50000,1890,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71,68,Savinjska
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,83.9,83.9,Goriška
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.9,57.9,Goriška
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41,41,Goriška
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,50.8,47.8,Goriška
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,116.9,116.9,Goriška
80000,1990,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.7,51.2,Goriška
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,53.7,45.2,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.2,56.7,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.2,53.8,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,60.1,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,60,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,55.4,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,56.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.4,56.4,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.7,45.7,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.2,72.2,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.7,34,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.5,69.8,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,25,68.2,58,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.6,46.7,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,55.8,47.5,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,56.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.7,69.8,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.2,56.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,79,69.8,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,56.9,42.8,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,56.7,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,56.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,53.3,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,53.1,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.5,56.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.2,57.6,Podravska
81500,1991,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,54.4,Podravska
105000,1945,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,173.8,120.1,Gorenjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,115.5,95.7,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,159.7,107.7,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,120.7,96.8,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,146,134.6,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,110.4,110.4,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,88.5,88.5,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.8,47.8,Primorsko-notranjska
40000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,114.7,114.7,Primorsko-notranjska
133240,1800,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,111,77.5,Osrednjeslovenska
133240,1800,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,119.4,70.6,Osrednjeslovenska
133240,1800,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,52.8,52.8,Osrednjeslovenska
143000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,245.6,162.2,Posavska
160000,1947,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,121.2,58.6,Osrednjeslovenska
37000,1991,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,49,32,Podravska
193000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,124.6,106.3,Osrednjeslovenska
112830,1964,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.9,63.8,Podravska
112830,1964,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.8,64.4,Podravska
112830,1964,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,64.8,Podravska
112830,1964,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.6,23.5,Podravska
112830,1964,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,72.5,64.8,Podravska
115000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,233,186.4,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,71.8,64,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.1,60.2,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.2,41.2,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,80,80,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.6,60.6,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,76.7,66.7,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72.4,63.9,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,48.7,44,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72.4,63.9,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.6,61.2,Osrednjeslovenska
120000,1939,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,73.7,63.7,Osrednjeslovenska
120000,1984,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,104,44.6,Savinjska
20000,1963,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,121.8,99.6,Gorenjska
102000,1800,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,56,56,Savinjska
50000,1979,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,95.5,60.5,Podravska
360000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,49.1,47.7,Osrednjeslovenska
360000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,110.1,108.1,Osrednjeslovenska
360000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,114.1,110.2,Osrednjeslovenska
53938,1988,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,207.8,80.4,Gorenjska
150000,1916,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,76,75,Osrednjeslovenska
150000,1916,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,120,120,Osrednjeslovenska
150000,1916,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.2,58.2,Osrednjeslovenska
150000,1916,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,119.8,113.6,Osrednjeslovenska
2000,1976,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,115.8,55,Goriška
10000,1995,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,73.4,63,Savinjska
10000,1995,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,14.7,14.7,Savinjska
10000,1995,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,20,20,Savinjska
10000,1995,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,56.6,50.5,Savinjska
13769,1830,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,81,39.9,Savinjska
60340,1880,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,86.7,82.7,Gorenjska
60340,1880,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.5,45.6,Gorenjska
60340,1880,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.9,87.8,Gorenjska
5000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,235.2,82,Goriška
150000,1927,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,108,108,Primorsko-notranjska
170000,1979,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,328.2,156.3,Gorenjska
410000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,105,94.3,Osrednjeslovenska
410000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,130,104.7,Osrednjeslovenska
410000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,125.8,90.8,Osrednjeslovenska
140000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,136,91.6,Gorenjska
125000,1960,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,45.5,42.1,Podravska
20000,1700,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,106,80,Obalno-kraška
95000,1700,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,240,105.1,Podravska
95000,1700,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,93.8,93.8,Podravska
95000,1700,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,49.9,49.9,Podravska
21000,1850,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.7,48.7,Podravska
40000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,65.1,36,Podravska
40000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,73.9,56.2,Podravska
40000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,188.6,97.3,Podravska
40000,1984,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,160.7,57.8,Posavska
34000,1975,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,156.4,109.5,Savinjska
28800,1976,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,44.9,30,Podravska
1567.8,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,100,40,Savinjska
50000,1800,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,88,53.5,Posavska
300000,1851,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,87,87,Osrednjeslovenska
74000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,102.3,77.1,Savinjska
74000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,195,160,Savinjska
35000,1963,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,203.5,153.6,Pomurska
107900,1941,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,180,124,Podravska
50000,1985,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,268.4,104.7,Podravska
82500,1868,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,69.5,55,Jugovzhodna Slovenija
78000,1975,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,0,4,4,Osrednjeslovenska
120000,1870,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,123.2,18,Osrednjeslovenska
120000,1974,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,78.7,69.1,Zasavska
65000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,85.9,85.9,Podravska
50000,1960,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,38.3,25,Jugovzhodna Slovenija
111030,1976,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,69,62.7,Goriška
110000,2007,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,65.6,50.6,Osrednjeslovenska
180000,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,99.4,59,Osrednjeslovenska
67000,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,NA,44.7,30.7,Osrednjeslovenska
76683.97,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,58.1,46.9,Podravska
150000,1980,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,70.8,63.8,Osrednjeslovenska
245000,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,4,102.8,94.6,Osrednjeslovenska
163000,1939,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,224.6,154,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,50,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.2,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,68.1,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,70.8,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.6,41.2,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.4,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,58.7,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,50.6,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.3,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,62.8,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,71,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,67.1,41.9,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,70.8,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.4,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,50.6,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.6,40,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,64.6,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,70.8,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.6,40,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,63.1,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,67.1,40.9,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.3,64.6,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.6,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,70.7,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.6,39.8,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.8,57.3,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,70,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.6,41,Osrednjeslovenska
150000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80,71.7,Osrednjeslovenska
